,id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state,zip
379,e47f867a-d67c,3C6UR5CJ0FG593573,34000.0,60033.0,C1614B,2015,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,manley's belvidere ford,1800 North State Street,Belvidere,IL,61008.0
380,59f53d71-fed0,5YMKT6C57J0Y84019,71995.0,13688.0,D1057A,2018,BMW,X5 M,Base,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,new country motor car group,992 New Loudon Rd,Latham,NY,12110.0
381,bf9b9b70-fd1c,WDCYC7BF4BX187610,,104817.0,TBX187610,2011,Mercedes-Benz,G-Class,G55 AMG,SUV,Truck,4WD,Automatic,Premium Unleaded,5.4,V,w.i. simonson,1626 Wilshire Boulevard,Santa Monica,CA,90403.0
382,27e35749-01a8,WBA7F0C50JGM23543,62855.0,17136.0,P8068,2018,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,baker motor company,1501-1521 Savannah Highway,Charleston,SC,29407.0
383,fb321ca8-10ca,5UXKU6C52J0W38791,45498.0,42363.0,337399,2018,BMW,X6,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,hgreg nissan kendall,17305 South Dixie Highway,Palmetto Bay,FL,33157.0
384,aba6d47d-4004,WBAEH13587CR53329,23995.0,24889.0,5133,2007,BMW,6 Series,650i,Coupe,Car,RWD,Automatic,Premium Unleaded,4.8,V,auto world services & sales,940 Catasauqua Road Whitehall,Whitehall,PA,18052.0
385,7c6c4113-2c6f,4JGBF71E67A131895,,135273.0,10175,2007,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,huntmyride.com,3180 Veterans Memorial Highway,Lithia Springs,GA,30122.0
386,0f3b4bc4-d6b5,1C4SDJGJ0JC150482,56990.0,24741.0,Q11832,2018,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,fury motors inc,1000 Concord St S South,South Saint Paul,MN,55075.0
387,3675db70-2e59,ZFF83CLA4K0245291,357900.0,1662.0,4728,2019,Ferrari,812,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,6.5,V,alfa romeo of greenwich,338 West Putnam Avenue,Greenwich,CT,6830.0
388,dcb89eeb-045e,WDDUG8FB6HA328300,56555.0,28971.0,P6660,2017,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,volkswagen of macon,4786 Riverside Dr,Macon,GA,31210.0
389,6df7ae6d-d368,WDCYC7DH2JX289646,130589.0,35170.0,1389480-1,2018,Mercedes-Benz,G-Class,AMG® G63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,downtown automotive,1900 South Figueroa Street,Los Angeles,CA,90007.0
390,5ed75be8-e8fd,1B7HF13Z1YJ168169,,200160.0,YJ168169J,2000,Dodge,Ram Pickup,ST,Pickup,Truck,4WD,Manual,Unleaded,5.9,V,expressway mitsubishi,5230 Division Street,Evansville,IN,47715.0
391,dbeca1ec-0510,1D4HB38NX5F550084,7995.0,95759.0,8795,2005,Dodge,Durango,SXT,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,tk auto sales,6904 E Sprague,Spokane,WA,99212.0
392,c4ed804d-b967,1FMJU1J57AEA47776,,136520.0,1911488,2010,Ford,Expedition,Eddie Bauer,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,damas auto va,25358 Pleasant Valley Road 120,Chantilly,VA,20152.0
393,a0dfbc36-f52e,1FTNE2EL1BDB28801,15699.0,27098.0,P18303,2011,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,gwinnett place honda,3325 Satellite Blvd,Duluth,GA,30096.0
394,daccbd98-cf3c,1GCWGBFP3L1141178,29950.0,27397.0,PT7099,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,fairway ford inc,444 Highway 117 Bypass South,Burgaw,NC,28425.0
395,1a6d6775-bffb,5UXCX6C06L9B42278,93990.0,2592.0,XT133A,2020,BMW,X7,M50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,bmw of towson,700 Kenilworth Dr,Towson,MD,21204.0
396,7c0e2277-143b,MAJ3S2KE6KC305957,19877.0,12983.0,21965A,2019,Ford,Ecosport,Titanium,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,wilde honda of sarasota,7333 S Tamiami Trail,Sarasota,FL,34231.0
397,2dc6d28e-831e,3C6UR5FJ6HG591017,53681.0,50531.0,P6621,2017,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,I,watsonville chrysler dodge jeep ram,555 Auto Center Drive,Watsonville,CA,95076.0
398,9bcebbc7-68f2,WBSJF0C01LCE38801,97531.0,4424.0,M07419A,2020,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,porsche southpoint,122 Kentington Drive,Durham,NC,27713.0
399,bf44c6e2-0a3c,5UXKR6C55F0J76218,27998.0,69108.0,F0J76218,2015,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,mercedes-benz of delray,1001 Linton Boulevard,Delray Beach,FL,33444.0
400,c925033e-4e75,3C6UR5HJ2JG101305,43995.0,68953.0,T5914A,2018,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,ruby mountain motors,651 W Idaho St,Elko,NV,89801.0
401,74a54956-fa2c,KL8CB6S99DC592338,6500.0,100384.0,EU592338,2013,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,heritage toyota owings mills,9801 Reisterstown Road,Owings Mills,MD,21117.0
402,39d7dc5d-d55a,1FMNU41S61EC66480,,,N6480,2001,Ford,Excursion,XLT,SUV,Truck,4WD,Automatic,Unleaded,6.8,V,nola film automotive llc,200 Funston Street,Elmwood,LA,70123.0
403,a3984766-76e0,WDDUG8FB1EA017823,39899.0,49910.0,P3729B,2014,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,exeter subaru,37 Portsmouth Ave,Stratham,NH,3885.0
404,a87dd96a-a383,1FDAF4GR7AEB39718,30795.0,30204.0,20120,2010,Ford,F-450 Super Duty Chassis Cab,XL,Chassis Cab,Truck,RWD,Manual,Diesel,6.4,V,asia motors inc.,2300 Mannheim Road,Melrose Park,IL,60164.0
405,f1fcc38f-85f8,1FTNS2EL0ADA76584,18400.0,144415.0,10392,2010,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,vans vans vans inc,606 New York 303,Blauvelt,NY,10913.0
406,2b91f357-d96e,1FTNE2EL1EDA56745,14995.0,118779.0,2P770738,2014,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,j p motors,7411 Centreville Road,Manassas,VA,20111.0
407,eca5ccea-aa11,ZFF74UFAXF0206057,269900.0,9419.0,FC1698,2015,Ferrari,F12berlinetta,Base,Coupe,Car,RWD,Manual,Premium Unleaded,6.3,V,ferrari of long island,65 South Service Rd,Plainview,NY,11803.0
408,c1074a79-0697,WUAPWAF56KA906305,67450.0,1350.0,N7712,2019,Audi,RS 5 Coupe,Base,Coupe,Car,4WD,Automatic,Premium Unleaded,2.9,V,boardwalk volkswagen,1 Bair Island Road,Redwood City,CA,94063.0
409,16ff5561-e404,ZFFEW58AX50144016,,8857.0,1993,2005,Ferrari,F430,Base,Coupe,Car,RWD,Manual,Premium Unleaded,4.3,V,novak motorcars,9600 North Interstate 35 # 202,San Antonio,TX,78233.0
410,447c5a90-b8b1,1GTP6DE17G1387706,,,91141,2016,GMC,Canyon,SLT,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,ruddell cadillac,110 Golf Course Road,Port Angeles,WA,98362.0
411,bbe33320-3c91,1G1AL18F577410698,,122126.0,21255A,2007,Chevrolet,Cobalt,LT,Coupe,Car,FWD,Manual,Unleaded,2.2,I,alexandria mazda,3710 Highway 29 South,Alexandria,MN,56308.0
412,8dcaa903-e8d1,1GNDT13S572243272,4950.0,192145.0,W7700A,2007,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,elgin hyundai,1200 E Chicago St,Elgin,IL,60120.0
413,82a50f75-ba44,5TDBT48AX6S272467,11900.0,154385.0,A11039,2006,Toyota,Sequoia,Limited,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,billy ballew motorsports,1976 Ga-400,Dawsonville,GA,30534.0
414,c454bab6-df89,4JGDF7CE4DA084304,17500.0,111193.0,,2013,Mercedes-Benz,GLS-Class,GLS450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,cj motorsports,402 N Saginaw St.,Holly,MI,48442.0
415,60d3add7-0302,1FTPS2425WHB15414,,171483.0,GN2530A,1998,Ford,Econoline Van,BASE,Cargo Van,Truck,RWD,Automatic,Unleaded,4.2,V,beck chrysler dodge jeep ram,256 17,Palatka,FL,32177.0
416,b7d3f77c-bce6,3C6TR5EJ1JG389530,51750.0,33705.0,P5397A,2018,RAM,Ram 2500 Pickup,Power Wagon,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,zeigler maserati of grandville,4200 Parkway Place Dr Sw,Grandville,MI,49418.0
417,9bbed13c-80f4,WDDNG71X67A093235,11995.0,108005.0,2243,2007,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,lee county motors,1431 Se 10th St,Cape Coral,FL,33990.0
418,71bf5148-fbd5,4JGED7FB8KA141256,87997.0,18315.0,P40306,2019,Mercedes-Benz,GLE-Class Coupe,AMG® GLE63 S,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,rick hendrick chevrolet charleston,1500 Savannah Hwy,Charleston,SC,29407.0
419,f6794630-b04d,WBAGV8C09LCD36727,99989.0,6235.0,3316P,2020,BMW,8 Series,M850i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,thompson bmw,680 N Main St.,Doylestown,PA,18901.0
420,7ee9ee03-011a,1G8AL52F44Z117456,3500.0,,524-R,2004,Saturn,ION,3,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,dill's used cars,2552 South Lake Drive,Lexington,SC,29073.0
421,e9d84fbf-4c28,WDCYC7DF2DX204176,69999.0,93795.0,F204176,2013,Mercedes-Benz,G-Class,AMG G63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,seattle finest motors,4401 168th St Sw,Lynnwood,WA,98037.0
422,a86463fe-fa44,1GCWGFCAXE1117633,,152214.0,10275,2014,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,vans vans vans inc,606 New York 303,Blauvelt,NY,10913.0
423,aa3dd248-f9bb,WDDNG8GB0BA412901,22902.0,71139.0,21258A2,2011,Mercedes-Benz,S-Class,S580,Sedan,Car,4WD,Automatic,Premium Unleaded,5.5,V,hertrich family of automobile dealerships,1450 S Dupont Hwy,Dover,DE,19901.0
424,6879e50d-d739,3C6TR5EJ4EG318876,45936.0,10906.0,EG318876,2014,RAM,Ram 2500 Pickup,Power Wagon,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,shottenkirk toyota of weatherford,3131 Fort Worth Hwy,Weatherford,TX,76087.0
425,9e63aa06-43f2,1GTW7FCA1C1166460,10950.0,206171.0,16077,2012,GMC,Savana Cargo,Base,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,p j mccafferty inc,2908 E Lincoln Highway,Langhorne,PA,19047.0
426,5279d1dc-bf03,3D7KR28C16G288517,14995.0,261629.0,D7170A,2006,Dodge,Ram 2500 Pickup,ST,Pickup,Truck,RWD,Manual,Diesel,5.9,I,lenn costner auto sales,4860 Hwy 431,Alexandria,AL,36250.0
427,814082ab-a1c6,1FTNE2EL1BDB28801,15699.0,27098.0,P18303,2011,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,hendrick chrysler dodge jeep ram fiat wilmington,219 S College Rd,Wilmington,NC,28403.0
428,4aecd9b6-e3e1,WBA7F0C52HGM21240,46488.0,21468.0,HGM21240,2017,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,alm newnan,40 International Park,Newnan,GA,30265.0
429,1f147086-b953,WP0AA2A95GS106551,82995.0,26980.0,SCP1150,2016,Porsche,911,Carrera,Coupe,Car,RWD,Manual,Premium Unleaded,3.4,H,galpin aston martin,15500 Roscoe Boulevard,Van Nuys,CA,91406.0
430,0e2b8efb-92c0,1FMPU16L62LA02410,,,11022A,2002,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,watson chevrolet inc,625 West Auto Mall Drive,Tucson,AZ,85705.0
431,267e6e58-7b9a,YS3GR4BJ7A4003000,9500.0,131066.0,,2010,Saab,9-5,Aero,Sedan,Car,4WD,Automatic,Premium Unleaded,2.8,V,four seasons motor group,460 Humphrey St.,Swampscott,MA,1907.0
432,7d1394c4-3719,1GNDT13S942220489,6990.0,120720.0,CH0489,2004,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,best value automotive,1957 State Highway 99 North,Eugene,OR,97402.0
433,9d515b66-1d36,1A8HW58P07F510249,,,6222243,2007,Chrysler,Aspen,Limited,SUV,Truck,4WD,Automatic,E85 / Unleaded,4.7,V,check engine auto sales & auto repair,701 Fort Crook Road North,Bellevue,NE,68005.0
434,aef5658e-6e5f,MAJ3P1TEXJC179532,19988.0,14032.0,A8468,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,jim vreeland ford,P.o. Box 7,Buellton,CA,93427.0
435,ed552215-1469,WBAHL83586DT07365,,98903.0,U17843A,2006,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.8,V,benzel-busch motor car corp.,28 Grand Avenue,Englewood,NJ,7631.0
436,0f70292c-07d8,1C4SDJGJ3JC156096,55898.0,54422.0,156096,2018,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,patterson nissan longview,3114 N. Eastman Rd,Longview,TX,75605.0
437,5b692515-9bfa,3C6UR5FJ2FG685537,35995.0,97900.0,FG685537,2015,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,airport chrysler dodge jeep ram,5751 Eagle Vail Drive,Orlando,FL,32822.0
438,f4f3a5f8-530f,5YMKT6C38H0U39510,64303.0,35391.0,MB0482A,2017,BMW,X5,M,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,hendrick acura,6824 E Independence Blvd,Charlotte,NC,28227.0
439,3bf0b00c-13d2,1FMFU20549EA64477,,,T21-243B,2009,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,elm chevrolet,301 E Church St,Elmira,NY,14901.0
440,f720c31e-8246,MAJ3P1RE5JC173774,15984.0,13198.0,3173774D,2018,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,plattners lehigh acres superstore,801 Abrams Boulevard,Lehigh Acres,FL,33971.0
441,95daa9e2-8a9d,4JGDF7CE5DA101935,27999.0,59406.0,7077,2013,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,payless auto sales,8916 South Tacoma Way,Lakewood,WA,98499.0
442,133214ca-fd93,WBSLX9C50ED160036,49455.0,34812.0,ED160036,2014,BMW,6 Series,M6,Coupe,Car,RWD,Automatic,Premium Unleaded,4.4,V,mercedes-benz of fort lauderdale,2411 South Federal Highway,Fort Lauderdale,FL,33316.0
443,c1753bd4-4f68,1GCCS14X0VK204619,,164012.0,T00115,1997,Chevrolet,S-10,LS,Pickup,Truck,RWD,Manual,Unleaded,4.3,V,motor city manchester,100 Londonderry Turnpike,Manchester,NH,3104.0
444,0b738452-d2a2,1GCPTDE11G1330409,33497.0,72323.0,P5481,2016,Chevrolet,Colorado,Z71,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,rick ball auto group,2500 Main Street,Boonville,MO,65233.0
445,66f05c4a-fb98,1G3NL52E9YC394787,,175000.0,2769B,2000,Oldsmobile,Alero,GL3,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,nissan of dalton,1706 East Walnut Ave,Dalton,GA,30721.0
446,76bb4a54-ba84,WBAYE8C59DD132857,,65340.0,14401,2013,BMW,7 Series,750Li,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,sacramento luxury motors,7801 Fair Oaks Blvd,Carmichael,CA,95608.0
447,920fa92b-b56c,5YMKT6C54J0Y83619,75996.0,23858.0,P2410,2018,BMW,X5 M,Base,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,dale earnhardt jr cadillac,1850 Capital Circle Ne,Tallahassee,FL,32308.0
448,bb8627f6-d7a1,1GCWGAFF1H1347771,25900.0,43682.0,S05549,2017,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,john jones auto group,1450 In-60,Salem,IN,47167.0
449,fe64b3f9-6065,1FAFP90S66Y400950,,,,2006,Ford,GT,Base,Coupe,Car,RWD,Manual,Premium Unleaded,5.4,V,fox powersports,720 44th Street Southwest,Wyoming,MI,49509.0
450,3f33b4e4-22cf,1FMJU1J57EEF20078,11900.0,162705.0,10650,2014,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,auto start,1416 Sw 29th St,Oklahoma City,OK,73119.0
451,dfa49dd0-a8ad,1GCWGAFP8J1233622,24995.0,60811.0,CU7339N,2018,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.3,V,sternberg chevrolet,6600 Dixie Hwy,Louisville,KY,40258.0
452,e2fd5b24-ae49,WBAYA8C59FD825815,31500.0,49050.0,FD825815,2015,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,coggin acura,4400 S 1,Fort Pierce,FL,34982.0
453,24d9613e-a3c4,WP0CB2A83CS730212,40898.0,67218.0,51AC208T,2012,Porsche,Boxster,S,Roadster,Car,RWD,Automatic,Premium Unleaded,3.4,H,porsche wichita,10900 E. 13th Street,Wichita,KS,67206.0
454,deab486d-e501,WBA6B4C53DD098794,28489.0,63668.0,S11537A,2013,BMW,6 Series,650i,Coupe,Car,4WD,Automatic,Premium Unleaded,4.4,V,hubler mazda,1253 31 S,Greenwood,IN,46143.0
455,81f20dae-24b4,MAJ3S2GE2KC284372,16995.0,12372.0,KC284372,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,mercedes-benz of wesley chapel,2383 Willow Oak Drive,Wesley Chapel,FL,33544.0
456,060ea399-84e6,1GNCS13W612189764,,192902.0,D6557TP,2001,Chevrolet,Blazer,LS,SUV,Truck,RWD,Automatic,Unleaded,4.3,V,mid rivers alfa romeo,4953 Veterans Memorial Parkway,Saint Peters,MO,63376.0
457,7a4ed2d5-0105,1GTCS14H538186783,5498.0,116248.0,PR19988A,2003,GMC,Sonoma,SLS,Pickup,Truck,RWD,Automatic,Unleaded; Unleaded / E85,2.2,I,community motors,4521 University Ave,Cedar Falls,IA,50613.0
458,40d4ef34-6144,1FMJU1F50AEB66312,10300.0,43400.0,B66312,2010,Ford,Expedition,XLT,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,ditat deus automotive,1111 N Gilbert Rd,Gilbert,AZ,85234.0
459,086226ec-c463,WBAYA8C51ED825001,22995.0,78675.0,825001,2014,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,dream motor cars,1920 S. La Cienega Blvd,Los Angeles,CA,90034.0
460,e9878bd2-9922,1GCWGAFP9L1148579,31998.0,11391.0,PY66045,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,tony group autoplex,94-1299 Ka Uka Boulevard,Waipahu,HI,96797.0
461,96b7f6d4-2689,WDDLJ7DB4EA122222,28206.0,68333.0,1088637-1,2014,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,downtown automotive,1900 South Figueroa Street,Los Angeles,CA,90007.0
462,3a3819f8-ccb8,3C6UR5NJ7EG121415,,84650.0,7XD20003B,2014,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,fremont chevrolet buick gmc,1401 N Federal,Riverton,WY,82501.0
463,12368b22-9eb4,MAJ3P1RE2JC177250,,11630.0,13279A,2018,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,dean team automotive,14754 Manchester Road,Ballwin,MO,63011.0
464,0be1d021-6cff,1GKDS13S542195185,,203071.0,21H705A,2004,GMC,Envoy,SLE,SUV,Truck,RWD,Automatic,Unleaded,4.2,I,regal kia,1025 Bartow Rd,Lakeland,FL,33801.0
465,3a7772ce-f342,ZARFAEAV9J7572889,59000.0,,,2018,Alfa Romeo,Giulia,Quadrifoglio,Sedan,Car,RWD,Automatic,Premium Unleaded,2.9,V,ferrari of central new jersey,816 Route 1 North,Edison,NJ,8817.0
466,b810431a-d9fc,WP1AF2A50LLB60146,89775.0,5107.0,PP1725,2020,Porsche,Macan,Turbo,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,audi westwood,Providence Highway 375,Westwood,MA,2090.0
467,6c033def-c5e4,3C6UR5DJ6JG169242,44479.0,58829.0,71060,2018,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,bill walsh ford-lincoln,2900 Columbus Street,Ottawa,IL,61350.0
468,35a65573-3567,137ZA8432XE184672,,,SOLD,1999,Am General,Hummer,Base,SUV,Truck,4WD,Automatic,Diesel,6.5,V,sports car company,7447 La Jolla Blvd,La Jolla,CA,92037.0
469,d62bfa70-d140,3C6UR5FJ4EG131270,,156680.0,18380,2014,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,vehicles nashville,1938 Elm Hill Pike,Nashville,TN,37210.0
470,22fb051e-148c,WDBNG83J66A484665,7731.0,99520.0,D0336A,2006,Mercedes-Benz,S-Class,S430,Sedan,Car,4WD,Automatic,Premium Unleaded,4.3,V,hugh white honda,1360 Auto Mall Dr,Columbus,OH,43228.0
471,ba558caa-835a,MAJ3P1RE5JC202111,16172.0,30866.0,14204-1,2018,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,lithia vip,150 N. Bartlett St.,Medford,OR,97501.0
472,115c2608-f91a,4JGDA7EB3JB164023,83318.0,5843.0,JB164023,2018,Mercedes-Benz,GLE-Class,AMG® GLE63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,mercedes-benz,2411 South Federal Highway,Fort Lauderdale,FL,33316.0
473,a4f9c210-ee24,WDDNG7BB0AA338458,14900.0,132626.0,338458,2010,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,preferred imports,2415 4th Ave S,Birmingham,AL,35233.0
474,91918ab2-7027,8BRPE7DD3GE122885,36997.0,45241.0,FV035459A,2016,Mercedes-Benz,Sprinter Passenger Van,Base,Passenger Van,Truck,RWD,Automatic,Diesel,2.1,I,herb chambers ford,75 Granite St,Braintree,MA,2184.0
475,8ddfe5e2-7b96,SCBBB7ZH2BC015429,88995.0,55346.0,21-015429,2011,Bentley,Mulsanne,Base,Sedan,Car,RWD,Automatic,Premium Unleaded,6.8,V,alfa romeo of naples,1250 Airport-pulling Rd S,Naples,FL,34104.0
476,d8e761c6-6d62,1GCWGFCA1D1140829,15990.0,185754.0,PCE140829,2013,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,mark wahlberg buick gmc,3895 W Broad St,Columbus,OH,43228.0
477,0b52fa1a-acd2,1FAFP90S25Y401947,,2122.0,1947,2005,Ford,GT,Base,Coupe,Car,RWD,Manual,Premium Unleaded,5.4,V,desneux motorsports,11301 218Th Street,Peculiar,MO,64078.0
478,b64999a4-d7d6,SAJWA73B44TG12918,14592.0,71929.0,FUG12918,2004,Jaguar,XJ Series,XJR,Sedan,Car,RWD,Automatic,Premium Unleaded,4.2,V,groove mazda,10301 East Arapahoe Road,Centennial,CO,80112.0
479,d578af6a-5cd5,WBAYP9C53FD169616,32598.0,77537.0,TFD169616,2015,BMW,6 Series,650i,Convertible,Car,RWD,Automatic,Premium Unleaded,4.4,V,sonic automotive,4401 Colwick Road,Charlotte,NC,28211.0
480,a0179a58-8e3a,ZFFEW59AX80158680,,10678.0,FM3092,2008,Ferrari,F430,Spider,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,ferrari of naples,11291 Tamiami Trail N,Naples,FL,34110.0
481,8ac50c16-efa7,1GCPTEE19J1247470,,58073.0,36092B,2018,Chevrolet,Colorado,ZR2,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,ciocca chevrolet of west chester,715 Autopark Blvd,West Chester,PA,19382.0
482,609b9c9b-e88f,3C6UR5DJ5KG620808,49995.0,38796.0,KG620808,2019,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,autonation cadillac port richey,9921 19,Port Richey,FL,34668.0
483,28bd2e22-71b4,4JGDF7DE1GA697774,43490.0,53734.0,GA697774,2016,Mercedes-Benz,GL-Class,GL550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,alm gwinnett,2520 Pleasant Hill Road,Duluth,GA,30096.0
484,f0214786-ab44,KL79MPSL7MB016361,25524.0,9981.0,MG21307A,2021,Chevrolet,Trailblazer,LT,SUV,Truck,FWD,Automatic,Unleaded,1.3,I,hendrick chevrolet shawnee mission,8300 Shawnee Mission Parkway,Merriam,KS,66202.0
485,e633c3c1-d158,ZACNJBD12KPK03645,23411.0,11027.0,AE21P061,2019,Jeep,Renegade,Limited,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,west herr ford hamburg,5025 Camp Road,Hamburg,NY,14075.0
486,4e5f160e-bc2d,SALSK25489A188647,12995.0,82592.0,188647,2009,Land Rover,Range Rover Sport,HSE,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,santa monica suvs,2515 Lincoln Blvd,Santa Monica,CA,90405.0
487,4b4248a6-9d6d,WDDLJ9BBXEA125561,31649.0,50059.0,ATEA125561,2014,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,audi denver,6060 South Broadway,Littleton,CO,80121.0
488,3da12a45-4405,4JGBF8GE9BA645603,14995.0,105328.0,645603,2011,Mercedes-Benz,GL-Class,GL550,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,miami imports,14341 N.w. 7th Ave,Miami,FL,33168.0
489,c54f57e6-e605,WMEEJ3BA4DK652495,6997.0,57540.0,DK652495,2013,smart,fortwo,passion,Coupe,Car,RWD,Automatic,Premium Unleaded,1.0,I,driver's mart,1970 Florida 436,Winter Park,FL,32792.0
490,0ec6d21b-04b5,1FMFU17528LA23405,,113326.0,A3746K,2008,Ford,Expedition,Eddie Bauer,SUV,Truck,RWD,Automatic,Unleaded,5.4,V,moss motor company inc,1005 S Cedar Ave,South Pittsburg,TN,37380.0
